Year,Site Name,Coarse Group,Marchant Cell Number,Sample Count
2023,CABIN-W1102,Chaoboridae,Cell 94,2
2023,CABIN-W1102,Zygoptera,Cell 6,3
2023,CABIN-W1102,Hirudinea,Cell 62,1
2023,CABIN-W1102,Chironomidae,Cell 62,2
2023,CABIN-W1102,Hemiptera,Cell 62,1
2023,CABIN-W1102,Zygoptera,Cell 62,7
2023,CABIN-W1102,Hydrachnidia,Cell 62,2
2023,CABIN-W1102,Hydrachnidia,Cell 56,2
2023,CABIN-W1102,Zygoptera,Cell 56,2
2023,CABIN-W1102,Chaoboridae,Cell 56,2
2023,CABIN-W1102,Chaoboridae,Cell 15,2
2023,CABIN-W1102,Oligochaeta,Cell 15,1
2023,CABIN-W1102,Hirudinea,Cell 15,5
2023,CABIN-W1102,Zygoptera,Cell 15,6
2023,CABIN-W1102,Hydrachnidia,Cell 100,1
2023,CABIN-W1102,Zygoptera,Cell 100,2
2023,CABIN-W1102,Coleoptera (larvae),Cell 100,1
2023,CABIN-W1102,Chironomidae,Cell 100,1
2023,CABIN-W1102,Chaoboridae,Cell 100,1
2023,CABIN-W1102,Hirudinea,Cell 20,1
2023,CABIN-W1102,Zygoptera,Cell 20,4
2023,CABIN-W1102,Chironomidae,Cell 20,1
2023,CABIN-W1102,Chaoboridae,Cell 20,2
2023,CABIN-W1102,Hirudinea,Cell 29,1
2023,CABIN-W1102,Hydrachnidia,Cell 29,1
2023,CABIN-W1102,Zygoptera,Cell 29,3
2023,CABIN-W1102,Hemiptera,Cell 29,1
2023,CABIN-W1102,Chironomidae,Cell 29,2
2023,CABIN-W1102,Chaoboridae,Cell 29,2
2023,CABIN-W1102,Chaoboridae,Cell 45,1
2023,CABIN-W1102,Hirudinea,Cell 45,2
2023,CABIN-W1102,Ephemeroptera,Cell 45,1
2023,CABIN-W1102,Zygoptera,Cell 45,2
2023,CABIN-W1102,Hemiptera,Cell 45,1
2023,CABIN-W1102,Chironomidae,Cell 45,1
2023,CABIN-W1102,Hydrachnidia,Cell 75,1
2023,CABIN-W1102,Zygoptera,Cell 75,6
2023,CABIN-W1102,Chironomidae,Cell 75,1
2023,CABIN-W1102,Chaoboridae,Cell 75,1
2023,CABIN-W1102,Hirudinea,Cell 81,1
2023,CABIN-W1102,Zygoptera,Cell 81,9
2023,CABIN-W1102,Chaoboridae,Cell 81,1
2023,CABIN-W1102,Ephemeroptera,Cell 65,1
2023,CABIN-W1102,Zygoptera,Cell 65,6
2023,CABIN-W1102,Hirudinea,Cell 98,1
2023,CABIN-W1102,Zygoptera,Cell 98,6
2023,CABIN-W1102,Hydrachnidia,Cell 54,1
2023,CABIN-W1102,Zygoptera,Cell 54,5
2023,CABIN-W1102,Chironomidae,Cell 54,1
2023,CABIN-W1102,Damaged Organisms,Cell 72,1
2023,CABIN-W1102,Hirudinea,Cell 72,1
2023,CABIN-W1102,Zygoptera,Cell 72,2
2023,CABIN-W1102,Coleoptera (larvae),Cell 72,1
2023,CABIN-W1102,Chaoboridae,Cell 72,1
2023,CABIN-W1102,Coleoptera (larvae),Cell 2,1
2023,CABIN-W1102,Chironomidae,Cell 2,1
2023,CABIN-W1102,Damaged Organisms,Cell 27,1
2023,CABIN-W1102,Hirudinea,Cell 27,1
2023,CABIN-W1102,Hydrachnidia,Cell 27,1
2023,CABIN-W1102,Zygoptera,Cell 27,14
2023,CABIN-W1102,Coleoptera (larvae),Cell 27,1
2023,CABIN-W1102,Chironomidae,Cell 27,1
2023,CABIN-W1102,Chaoboridae,Cell 27,3
2023,CABIN-W1102,Oligochaeta,Cell 38,1
2023,CABIN-W1102,Hirudinea,Cell 38,1
2023,CABIN-W1102,Zygoptera,Cell 38,4
2023,CABIN-W1102,Chaoboridae,Cell 38,1
2023,CABIN-W1102,Oligochaeta,Cell 74,1
2023,CABIN-W1102,Hydrachnidia,Cell 74,2
2023,CABIN-W1102,Zygoptera,Cell 74,8
2023,CABIN-W1102,Coleoptera (adults),Cell 74,1
2023,CABIN-W1102,Chironomidae,Cell 74,1
2023,CABIN-W1102,Chaoboridae,Cell 74,1
2023,CABIN-W1102,Ephemeroptera,Cell 39,1
2023,CABIN-W1102,Zygoptera,Cell 39,3
2023,CABIN-W1102,Hemiptera,Cell 39,1
2023,CABIN-W1102,Chironomidae,Cell 39,2
2023,CABIN-W1102,Chaoboridae,Cell 39,3
2023,CABIN-W1102,Damaged Organisms,Cell 92,1
2023,CABIN-W1102,Oligochaeta,Cell 92,1
2023,CABIN-W1102,Hirudinea,Cell 92,2
2023,CABIN-W1102,Zygoptera,Cell 92,5
2023,CABIN-W1102,Chaoboridae,Cell 92,1
2023,CABIN-W1102,Oligochaeta,Cell 52,1
2023,CABIN-W1102,Hydrachnidia,Cell 52,1
2023,CABIN-W1102,Zygoptera,Cell 52,3
2023,CABIN-W1102,Coleoptera (larvae),Cell 52,1
2023,CABIN-W1102,Chaoboridae,Cell 52,1
2023,CABIN-W1102,Damaged Organisms,Cell 86,1
2023,CABIN-W1102,Zygoptera,Cell 86,3
2023,CABIN-W1102,Hirudinea,Cell 30,1
2023,CABIN-W1102,Zygoptera,Cell 30,7
2023,CABIN-W1102,Chironomidae,Cell 30,1
2023,CABIN-W1102,Chaoboridae,Cell 30,1
2023,CABIN-W1102,Gastropoda,Cell 47,1
2023,CABIN-W1102,Zygoptera,Cell 47,11
2023,CABIN-W1102,Chironomidae,Cell 47,1
2023,CABIN-W1102,Chaoboridae,Cell 47,3
2023,CABIN-W1102,Hydrachnidia,Cell 24,1
2023,CABIN-W1102,Zygoptera,Cell 24,11
2023,CABIN-W1102,Chaoboridae,Cell 24,1
2023,CABIN-W1102,Zygoptera,Cell 82,5
2023,CABIN-W1102,Chironomidae,Cell 82,1
2023,CABIN-W1102,Chaoboridae,Cell 82,1
2023,CABIN-W1102,Hirudinea,Cell 36,1
2023,CABIN-W1102,Zygoptera,Cell 36,8
2023,CABIN-W1102,Chaoboridae,Cell 36,2
2023,CABIN-W1102,Oligochaeta,Cell 67,1
2023,CABIN-W1102,Zygoptera,Cell 67,8
2023,CABIN-W1102,Coleoptera (larvae),Cell 67,2
2023,CABIN-W1102,Chironomidae,Cell 67,1
2023,CABIN-W1102,Chaoboridae,Cell 67,3
2023,CABIN-W1134,Amphipoda,Cell 56,2
2023,CABIN-W1134,Chironomidae,Cell 56,3
2023,CABIN-W1134,Amphipoda,Cell 91,2
2023,CABIN-W1134,Chironomidae,Cell 91,2
2023,CABIN-W1134,Oligochaeta,Cell 79,1
2023,CABIN-W1134,Amphipoda,Cell 79,3
2023,CABIN-W1134,Chironomidae,Cell 79,1
2023,CABIN-W1134,Bivalvia,Cell 78,2
2023,CABIN-W1134,Amphipoda,Cell 78,3
2023,CABIN-W1134,Ephemeroptera,Cell 78,1
2023,CABIN-W1134,Amphipoda,Cell 94,2
2023,CABIN-W1134,Ephemeroptera,Cell 94,1
2023,CABIN-W1134,Chironomidae,Cell 94,1
2023,CABIN-W1134,Coleoptera (larvae),Cell 70,1
2023,CABIN-W1134,Chaoboridae,Cell 70,1
2023,CABIN-W1134,Oligochaeta,Cell 27,1
2023,CABIN-W1134,Hydrachnidia,Cell 27,1
2023,CABIN-W1134,Anisoptera,Cell 27,1
2023,CABIN-W1134,Hemiptera,Cell 27,1
2023,CABIN-W1134,Chironomidae,Cell 27,2
2023,CABIN-W1134,Amphipoda,Cell 72,2
2023,CABIN-W1134,Chironomidae,Cell 72,1
2023,CABIN-W1134,Damaged Organisms,Cell 61,1
2023,CABIN-W1134,Hydrachnidia,Cell 61,1
2023,CABIN-W1134,Chironomidae,Cell 61,3
2023,CABIN-W1134,Gastropoda,Cell 87,1
2023,CABIN-W1134,Bivalvia,Cell 87,1
2023,CABIN-W1134,Amphipoda,Cell 87,1
2023,CABIN-W1134,Ephemeroptera,Cell 87,1
2023,CABIN-W1134,Chironomidae,Cell 87,2
2023,CABIN-W1134,Bivalvia,Cell 51,1
2023,CABIN-W1134,Amphipoda,Cell 51,4
2023,CABIN-W1134,Hemiptera,Cell 51,1
2023,CABIN-W1134,Chironomidae,Cell 51,4
2023,CABIN-W1134,Bivalvia,Cell 32,1
2023,CABIN-W1134,Amphipoda,Cell 32,2
2023,CABIN-W1134,Chironomidae,Cell 32,3
2023,CABIN-W1134,Chaoboridae,Cell 32,1
2023,CABIN-W1134,Bivalvia,Cell 74,1
2023,CABIN-W1134,Amphipoda,Cell 74,1
2023,CABIN-W1134,Chironomidae,Cell 74,1
2023,CABIN-W1134,Oligochaeta,Cell 60,1
2023,CABIN-W1134,Bivalvia,Cell 60,2
2023,CABIN-W1134,Amphipoda,Cell 60,3
2023,CABIN-W1134,Ephemeroptera,Cell 60,1
2023,CABIN-W1134,Chironomidae,Cell 60,7
2023,CABIN-W1134,Amphipoda,Cell 67,1
2023,CABIN-W1134,Ephemeroptera,Cell 67,2
2023,CABIN-W1134,Chironomidae,Cell 67,2
2023,CABIN-W1134,Amphipoda,Cell 90,2
2023,CABIN-W1134,Chironomidae,Cell 90,4
2023,CABIN-W1134,Chaoboridae,Cell 90,1
2023,CABIN-W1134,Oligochaeta,Cell 90,1
2023,CABIN-W1134,Bivalvia,Cell 47,1
2023,CABIN-W1134,Amphipoda,Cell 47,1
2023,CABIN-W1134,Chironomidae,Cell 47,2
2023,CABIN-W1134,Oligochaeta,Cell 47,1
2023,CABIN-W1134,Oligochaeta,Cell 38,2
2023,CABIN-W1134,Bivalvia,Cell 38,1
2023,CABIN-W1134,Hydrachnidia,Cell 38,2
2023,CABIN-W1134,Amphipoda,Cell 38,1
2023,CABIN-W1134,Ceratopogonidae,Cell 38,1
2023,CABIN-W1134,Bivalvia,Cell 75,1
2023,CABIN-W1134,Amphipoda,Cell 75,2
2023,CABIN-W1134,Chironomidae,Cell 75,2
2023,CABIN-W1134,Ceratopogonidae,Cell 75,1
2023,CABIN-W1134,Bivalvia,Cell 82,1
2023,CABIN-W1134,Chironomidae,Cell 82,2
2023,CABIN-W1134,Amphipoda,Cell 34,1
2023,CABIN-W1134,Chironomidae,Cell 34,4
2023,CABIN-W1134,Damaged Organisms,Cell 20,1
2023,CABIN-W1134,Oligochaeta,Cell 20,1
2023,CABIN-W1134,Amphipoda,Cell 20,3
2023,CABIN-W1134,Ephemeroptera,Cell 20,1
2023,CABIN-W1134,Zygoptera,Cell 20,1
2023,CABIN-W1134,Chironomidae,Cell 20,1
2023,CABIN-W1134,Oligochaeta,Cell 22,1
2023,CABIN-W1134,Hydrachnidia,Cell 22,1
2023,CABIN-W1134,Ephemeroptera,Cell 22,2
2023,CABIN-W1134,Coleoptera (adults),Cell 22,1
2023,CABIN-W1134,Hydrachnidia,Cell 26,1
2023,CABIN-W1134,Amphipoda,Cell 26,4
2023,CABIN-W1134,Amphipoda,Cell 12,4
2023,CABIN-W1134,Ephemeroptera,Cell 12,1
2023,CABIN-W1134,Chironomidae,Cell 12,4
2023,CABIN-W1134,Ephemeroptera,Cell 6,1
2023,CABIN-W1134,Chironomidae,Cell 6,2
2023,CABIN-W1134,Chaoboridae,Cell 6,1
2023,CABIN-W1134,Oligochaeta,Cell 6,1
2023,CABIN-W1134,Hydrachnidia,Cell 6,1
2023,CABIN-W1134,Amphipoda,Cell 6,1
2023,CABIN-W1134,Chironomidae,Cell 86,2
2023,CABIN-W1134,Damaged Organisms,Cell 88,1
2023,CABIN-W1134,Hydrachnidia,Cell 88,1
2023,CABIN-W1134,Ephemeroptera,Cell 88,2
2023,CABIN-W1134,Bivalvia,Cell 85,1
2023,CABIN-W1134,Amphipoda,Cell 85,2
2023,CABIN-W1134,Chironomidae,Cell 85,7
2023,CABIN-W1134,Hydrachnidia,Cell 83,1
2023,CABIN-W1134,Amphipoda,Cell 83,1
2023,CABIN-W1134,Hemiptera,Cell 83,1
2023,CABIN-W1134,Chironomidae,Cell 83,4
2023,CABIN-W1134,Chaoboridae,Cell 83,1
2023,CABIN-W1134,Bivalvia,Cell 24,1
2023,CABIN-W1134,Hydrachnidia,Cell 24,1
2023,CABIN-W1134,Coleoptera (larvae),Cell 24,1
2023,CABIN-W1134,Chironomidae,Cell 24,1
2023,CABIN-W1134,Bivalvia,Cell 64,3
2023,CABIN-W1134,Amphipoda,Cell 64,1
2023,CABIN-W1134,Ephemeroptera,Cell 64,1
2023,CABIN-W1134,Chironomidae,Cell 64,2
2023,CABIN-W1134,Chironomidae,Cell 50,2
2023,CABIN-W1134,Bivalvia,Cell 50,1
2023,CABIN-W1134,Hydrachnidia,Cell 50,1
2023,CABIN-W1134,Amphipoda,Cell 50,2
2023,CABIN-W1134,Oligochaeta,Cell 17,1
2023,CABIN-W1134,Gastropoda,Cell 17,1
2023,CABIN-W1134,Hydrachnidia,Cell 17,1
2023,CABIN-W1134,Ephemeroptera,Cell 17,1
2023,CABIN-W1134,Chironomidae,Cell 17,2
2023,CABIN-W1134,Amphipoda,Cell 33,1
2023,CABIN-W1134,Chaoboridae,Cell 33,2
2023,CABIN-W1134,Hemiptera,Cell 96,1
2023,CABIN-W1134,Chironomidae,Cell 96,2
2023,CABIN-W1134,Chaoboridae,Cell 96,1
2023,CABIN-W1134,Damaged Organisms,Cell 10,1
2023,CABIN-W1134,Ephemeroptera,Cell 10,1
2023,CABIN-W1134,Chironomidae,Cell 10,2
2023,CABIN-W1134,Hydrachnidia,Cell 71,1
2023,CABIN-W1134,Amphipoda,Cell 71,1
2023,CABIN-W1134,Ephemeroptera,Cell 71,1
2023,CABIN-W1134,Coleoptera (larvae),Cell 71,1
2023,CABIN-W1134,Chironomidae,Cell 71,1
2023,CABIN-W1134,Bivalvia,Cell 19,1
2023,CABIN-W1134,Ephemeroptera,Cell 19,1
2023,CABIN-W1134,Damaged Organisms,Cell 59,1
2023,CABIN-W1134,Ephemeroptera,Cell 59,2
2023,CABIN-W1134,Trichoptera,Cell 59,1
2023,CABIN-W1134,Chironomidae,Cell 59,3
2023,CABIN-W1134,Chaoboridae,Cell 59,1
2023,CABIN-W1134,Hydrachnidia,Cell 80,1
2023,CABIN-W1134,Amphipoda,Cell 80,2
2023,CABIN-W1134,Chironomidae,Cell 80,3
2023,CABIN-W1134,Chaoboridae,Cell 80,1
2023,CABIN-W1134,Amphipoda,Cell 53,1
2023,CABIN-W1134,Ephemeroptera,Cell 53,1
2023,CABIN-W1134,Bivalvia,Cell 1,2
2023,CABIN-W1134,Amphipoda,Cell 1,1
2023,CABIN-W1134,Ephemeroptera,Cell 1,2
2023,CABIN-W1134,Chironomidae,Cell 8,2
2023,CABIN-W1134,Amphipoda,Cell 8,3
2023,CABIN-W1134,Ephemeroptera,Cell 8,1
2023,CABIN-W1134,Trichoptera,Cell 8,1
2023,CABIN-W1134,Chironomidae,Cell 29,5
2023,CABIN-W1134,Amphipoda,Cell 29,1
2023,CABIN-W1134,Oligochaeta,Cell 29,1
2023,CABIN-W1134,Damaged Organisms,Cell 29,1
2023,CABIN-W1134,Bivalvia,Cell 54,3
2023,CABIN-W1134,Amphipoda,Cell 54,1
2023,CABIN-W1134,Ephemeroptera,Cell 39,4
2023,CABIN-W1134,Chironomidae,Cell 39,3
2023,CABIN-W1134,Chironomidae,Cell 55,2
2023,CABIN-W1134,Amphipoda,Cell 55,1
2023,CABIN-W1134,Hydrachnidia,Cell 55,2
2023,CABIN-W1134,Oligochaeta,Cell 55,1
2023,CABIN-W1134,Chaoboridae,Cell 55,1
2023,CABIN-W1134,Ephemeroptera,Cell 40,2
2023,CABIN-W1134,Chironomidae,Cell 40,1
2023,CABIN-W1134,Amphipoda,Cell 40,3
2023,CABIN-W1134,Hydrachnidia,Cell 40,1
2023,CABIN-W1134,Bivalvia,Cell 40,1
2023,CABIN-W1134,Gastropoda,Cell 25,1
2023,CABIN-W1134,Chironomidae,Cell 25,2
2023,CABIN-W1134,Bivalvia,Cell 25,1
2023,CABIN-W1134,Hydrachnidia,Cell 25,5
2023,CABIN-W1134,Ephemeroptera,Cell 25,1
2023,CABIN-W1134,Chironomidae,Cell 99,2
2023,CABIN-W1134,Trichoptera,Cell 99,1
2023,CABIN-W1134,Amphipoda,Cell 99,1
2023,CABIN-W1134,Bivalvia,Cell 99,1
2023,CABIN-W1134,Chaoboridae,Cell 46,1
2023,CABIN-W1134,Chironomidae,Cell 46,1
2023,CABIN-W1134,Damaged Organisms,Cell 46,1
2023,CABIN-W1134,Trichoptera,Cell 28,1
2023,CABIN-W1134,Chironomidae,Cell 28,2
2023,CABIN-W1134,Amphipoda,Cell 28,1
2023,CABIN-W1134,Hemiptera,Cell 28,1
2023,CABIN-W1134,Chironomidae,Cell 68,1
2023,CABIN-W1134,Ephemeroptera,Cell 68,1
2023,CABIN-W1134,Bivalvia,Cell 68,1
2023,CABIN-W1134,Chaoboridae,Cell 68,1
2023,CABIN-W1134,Oligochaeta,Cell 3,1
2023,CABIN-W1134,Bivalvia,Cell 3,2
2023,CABIN-W1134,Hydrachnidia,Cell 3,1
2023,CABIN-W1134,Amphipoda,Cell 3,1
2023,CABIN-W1134,Chaoboridae,Cell 3,1
2023,CABIN-W1134,Amphipoda,Cell 100,1
2023,CABIN-W1134,Chironomidae,Cell 100,3
2023,CABIN-W1134,Hirudinea,Cell 15,1
2023,CABIN-W1134,Gastropoda,Cell 15,1
2023,CABIN-W1134,Bivalvia,Cell 15,1
2023,CABIN-W1134,Hydrachnidia,Cell 15,1
2023,CABIN-W1134,Amphipoda,Cell 15,1
2023,CABIN-W1134,Ceratopogonidae,Cell 15,2
2023,CABIN-W1134,Amphipoda,Cell 37,2
2023,CABIN-W1134,Hydrachnidia,Cell 37,1
2023,CABIN-W1134,Ephemeroptera,Cell 37,1
2023,CABIN-W1134,Chironomidae,Cell 37,3
2023,CABIN-W1134,Chaoboridae,Cell 37,1
2023,CABIN-W1134,Amphipoda,Cell 63,2
2023,CABIN-W1134,Ephemeroptera,Cell 63,2
2023,CABIN-W1134,Chironomidae,Cell 63,3
2023,CABIN-W1134,Chironomidae,Cell 97,3
2023,CABIN-W1134,Hydrachnidia,Cell 97,1
2023,CABIN-W1134,Chaoboridae,Cell 97,1
2023,CABIN-W1134,Bivalvia,Cell 2,1
2023,CABIN-W1134,Amphipoda,Cell 2,3
2023,CABIN-W1134,Trichoptera,Cell 2,1
2023,CABIN-W1134,Chironomidae,Cell 2,2
2023,CABIN-W1134,Chaoboridae,Cell 2,1
2023,CABIN-W1134,Bivalvia,Cell 45,2
2023,CABIN-W1134,Hydrachnidia,Cell 45,1
2023,CABIN-W1134,Amphipoda,Cell 45,3
2023,CABIN-W1134,Ephemeroptera,Cell 45,1
2023,CABIN-W1134,Chironomidae,Cell 45,2
2023,CABIN-W1134-D,Damaged Organisms,Cell 29,1
2023,CABIN-W1134-D,Oligochaeta,Cell 29,1
2023,CABIN-W1134-D,Zygoptera,Cell 29,1
2023,CABIN-W1134-D,Hemiptera,Cell 29,2
2023,CABIN-W1134-D,Coleoptera (larvae),Cell 29,1
2023,CABIN-W1134-D,Damaged Organisms,Cell 51,1
2023,CABIN-W1134-D,Ephemeroptera,Cell 51,1
2023,CABIN-W1134-D,Chironomidae,Cell 51,4
2023,CABIN-W1134-D,Chaoboridae,Cell 51,1
2023,CABIN-W1134-D,Oligochaeta,Cell 51,1
2023,CABIN-W1134-D,Gastropoda,Cell 51,1
2023,CABIN-W1134-D,Amphipoda,Cell 51,1
2023,CABIN-W1134-D,Oligochaeta,Cell 31,1
2023,CABIN-W1134-D,Hydrachnidia,Cell 31,1
2023,CABIN-W1134-D,Ephemeroptera,Cell 31,1
2023,CABIN-W1134-D,Chironomidae,Cell 31,6
2023,CABIN-W1134-D,Chaoboridae,Cell 31,1
2023,CABIN-W1134-D,Oligochaeta,Cell 53,1
2023,CABIN-W1134-D,Chironomidae,Cell 53,4
2023,CABIN-W1134-D,Oligochaeta,Cell 84,1
2023,CABIN-W1134-D,Amphipoda,Cell 84,1
2023,CABIN-W1134-D,Zygoptera,Cell 84,1
2023,CABIN-W1134-D,Coleoptera (larvae),Cell 84,1
2023,CABIN-W1134-D,Chironomidae,Cell 84,1
2023,CABIN-W1134-D,Oligochaeta,Cell 80,1
2023,CABIN-W1134-D,Anisoptera,Cell 80,1
2023,CABIN-W1134-D,Chironomidae,Cell 80,3
2023,CABIN-W1134-D,Gastropoda,Cell 15,1
2023,CABIN-W1134-D,Hydrachnidia,Cell 15,2
2023,CABIN-W1134-D,Amphipoda,Cell 15,1
2023,CABIN-W1134-D,Chironomidae,Cell 15,1
2023,CABIN-W1134-D,Amphipoda,Cell 95,1
2023,CABIN-W1134-D,Hemiptera,Cell 95,1
2023,CABIN-W1134-D,Chironomidae,Cell 95,5
2023,CABIN-W1134-D,Ceratopogonidae,Cell 95,1
2023,CABIN-W1134-D,Oligochaeta,Cell 46,1
2023,CABIN-W1134-D,Hemiptera,Cell 46,1
2023,CABIN-W1134-D,Chironomidae,Cell 46,3
2023,CABIN-W1134-D,Chaoboridae,Cell 46,3
2023,CABIN-W1134-D,Bivalvia,Cell 61,1
2023,CABIN-W1134-D,Hydrachnidia,Cell 61,1
2023,CABIN-W1134-D,Amphipoda,Cell 61,1
2023,CABIN-W1134-D,Hemiptera,Cell 61,1
2023,CABIN-W1134-D,Chironomidae,Cell 61,3
2023,CABIN-W1134-D,Oligochaeta,Cell 36,1
2023,CABIN-W1134-D,Gastropoda,Cell 36,1
2023,CABIN-W1134-D,Hydrachnidia,Cell 36,1
2023,CABIN-W1134-D,Ephemeroptera,Cell 36,1
2023,CABIN-W1134-D,Chironomidae,Cell 36,2
2023,CABIN-W1134-D,Ceratopogonidae,Cell 36,1
2023,CABIN-W1134-D,Oligochaeta,Cell 22,1
2023,CABIN-W1134-D,Chironomidae,Cell 22,3
2023,CABIN-W1134-D,Chaoboridae,Cell 22,2
2023,CABIN-W1134-D,Gastropoda,Cell 47,1
2023,CABIN-W1134-D,Hemiptera,Cell 47,1
2023,CABIN-W1134-D,Chironomidae,Cell 47,2
2023,CABIN-W1134-D,Oligochaeta,Cell 25,1
2023,CABIN-W1134-D,Hydrachnidia,Cell 25,1
2023,CABIN-W1134-D,Chironomidae,Cell 25,3
2023,CABIN-W1134-D,Hirudinea,Cell 39,1
2023,CABIN-W1134-D,Ephemeroptera,Cell 39,1
2023,CABIN-W1134-D,Chironomidae,Cell 39,1
2023,CABIN-W1134-D,Hydrachnidia,Cell 7,1
2023,CABIN-W1134-D,Chironomidae,Cell 7,2
2023,CABIN-W1134-D,Oligochaeta,Cell 59,2
2023,CABIN-W1134-D,Hydrachnidia,Cell 59,1
2023,CABIN-W1134-D,Hemiptera,Cell 59,1
2023,CABIN-W1134-D,Chironomidae,Cell 59,3
2023,CABIN-W1134-D,Amphipoda,Cell 64,1
2023,CABIN-W1134-D,Chironomidae,Cell 64,4
2023,CABIN-W1134-D,Chaoboridae,Cell 64,2
2023,CABIN-W1134-D,Chironomidae,Cell 35,4
2023,CABIN-W1134-D,Chaoboridae,Cell 35,2
2023,CABIN-W1134-D,Ephemeroptera,Cell 8,1
2023,CABIN-W1134-D,Chironomidae,Cell 8,5
2023,CABIN-W1134-D,Chaoboridae,Cell 8,1
2023,CABIN-W1134-D,Damaged Organisms,Cell 8,1
2023,CABIN-W1134-D,Hydrachnidia,Cell 8,2
2023,CABIN-W1134-D,Amphipoda,Cell 8,1
2023,CABIN-W1134-D,Oligochaeta,Cell 62,1
2023,CABIN-W1134-D,Gastropoda,Cell 62,1
2023,CABIN-W1134-D,Chironomidae,Cell 62,4
2023,CABIN-W1134-D,Hemiptera,Cell 62,1
2023,CABIN-W1134-D,Hydrachnidia,Cell 62,2
2023,CABIN-W1134-D,Chironomidae,Cell 26,4
2023,CABIN-W1134-D,Damaged Organisms,Cell 26,1
2023,CABIN-W1134-D,Oligochaeta,Cell 26,1
2023,CABIN-W1134-D,Damaged Organisms,Cell 71,1
2023,CABIN-W1134-D,Hydrachnidia,Cell 71,1
2023,CABIN-W1134-D,Chironomidae,Cell 71,4
2023,CABIN-W1134-D,Chaoboridae,Cell 71,1
2023,CABIN-W1134-D,Hemiptera,Cell 23,1
2023,CABIN-W1134-D,Chironomidae,Cell 23,3
2023,CABIN-W1134-D,Oligochaeta,Cell 23,1
2023,CABIN-W1134-D,Bivalvia,Cell 23,1
2023,CABIN-W1134-D,Hydrachnidia,Cell 87,1
2023,CABIN-W1134-D,Zygoptera,Cell 87,1
2023,CABIN-W1134-D,Chironomidae,Cell 87,3
2023,CABIN-W1134-D,Hydrachnidia,Cell 89,1
2023,CABIN-W1134-D,Trichoptera,Cell 89,1
2023,CABIN-W1134-D,Chironomidae,Cell 89,3
2023,CABIN-W1134-D,Chaoboridae,Cell 89,1
2023,CABIN-W1134-D,Hydrachnidia,Cell 70,3
2023,CABIN-W1134-D,Hemiptera,Cell 70,1
2023,CABIN-W1134-D,Chironomidae,Cell 70,2
2023,CABIN-W1134-D,Chaoboridae,Cell 70,1
2023,CABIN-W1134-D,Gastropoda,Cell 100,1
2023,CABIN-W1134-D,Anisoptera,Cell 100,1
2023,CABIN-W1134-D,Hemiptera,Cell 100,1
2023,CABIN-W1134-D,Chironomidae,Cell 100,4
2023,CABIN-W1134-D,Chaoboridae,Cell 100,2
2023,CABIN-W1134-D,Oligochaeta,Cell 97,1
2023,CABIN-W1134-D,Chironomidae,Cell 97,6
2023,CABIN-W1134-D,Gastropoda,Cell 69,1
2023,CABIN-W1134-D,Hydrachnidia,Cell 69,1
2023,CABIN-W1134-D,Chironomidae,Cell 69,3
2023,CABIN-W1134-D,Ceratopogonidae,Cell 69,1
2023,CABIN-W1134-D,Chaoboridae,Cell 69,1
2023,CABIN-W1134-D,Oligochaeta,Cell 73,1
2023,CABIN-W1134-D,Hydrachnidia,Cell 73,1
2023,CABIN-W1134-D,Chironomidae,Cell 73,2
2023,CABIN-W1134-D,Chaoboridae,Cell 73,2
2023,CABIN-W1134-D,Oligochaeta,Cell 6,1
2023,CABIN-W1134-D,Gastropoda,Cell 6,3
2023,CABIN-W1134-D,Bivalvia,Cell 6,2
2023,CABIN-W1134-D,Hydrachnidia,Cell 6,1
2023,CABIN-W1134-D,Hemiptera,Cell 6,1
2023,CABIN-W1134-D,Trichoptera,Cell 6,1
2023,CABIN-W1134-D,Chironomidae,Cell 6,5
2023,CABIN-W1134-D,Oligochaeta,Cell 77,1
2023,CABIN-W1134-D,Gastropoda,Cell 77,1
2023,CABIN-W1134-D,Hemiptera,Cell 77,1
2023,CABIN-W1134-D,Chironomidae,Cell 77,4
2023,CABIN-W1134-D,Chaoboridae,Cell 77,1
2023,CABIN-W1134-D,Damaged Organisms,Cell 96,1
2023,CABIN-W1134-D,Oligochaeta,Cell 96,1
2023,CABIN-W1134-D,Chironomidae,Cell 96,1
2023,CABIN-W1134-D,Gastropoda,Cell 58,4
2023,CABIN-W1134-D,Ephemeroptera,Cell 58,1
2023,CABIN-W1134-D,Damaged Organisms,Cell 55,1
2023,CABIN-W1134-D,Oligochaeta,Cell 55,3
2023,CABIN-W1134-D,Hydrachnidia,Cell 55,2
2023,CABIN-W1134-D,Hemiptera,Cell 55,1
2023,CABIN-W1134-D,Chironomidae,Cell 55,3
2023,CABIN-W1134-D,Hydrachnidia,Cell 16,1
2023,CABIN-W1134-D,Zygoptera,Cell 16,1
2023,CABIN-W1134-D,Hemiptera,Cell 16,1
2023,CABIN-W1134-D,Chironomidae,Cell 16,1
2023,CABIN-W1134-D,Chaoboridae,Cell 16,1
2023,CABIN-W1134-D,Damaged Organisms,Cell 32,1
2023,CABIN-W1134-D,Hydrachnidia,Cell 32,5
2023,CABIN-W1134-D,Ephemeroptera,Cell 32,1
2023,CABIN-W1134-D,Chironomidae,Cell 52,5
2023,CABIN-W1134-D,Chaoboridae,Cell 52,1
2023,CABIN-W1134-D,Chironomidae,Cell 11,4
