Rotation,ABMI Site,Year,Field Date,Field Crew Member(s),Identification Date,Identification Analyst,Coarse Group,Coarse Group Count,Proportion of Marchant Box Cells Counted
Rotation 1,349,2018,3-Jul-18,KCA,13-Aug-18,YDV,Hydrachnidia,2,20
Rotation 1,349,2018,3-Jul-18,KCA,13-Aug-18,YDV,Isopoda,0,20
Rotation 1,349,2018,3-Jul-18,KCA,13-Aug-18,YDV,Lepidoptera,0,20
Rotation 1,349,2018,3-Jul-18,KCA,13-Aug-18,YDV,Megaloptera,0,20
Rotation 1,349,2018,3-Jul-18,KCA,13-Aug-18,YDV,Oligochaeta,14,20
Rotation 1,349,2018,3-Jul-18,KCA,13-Aug-18,YDV,Other Diptera,0,20
Rotation 1,349,2018,3-Jul-18,KCA,13-Aug-18,YDV,Plecoptera,0,20
Rotation 1,349,2018,3-Jul-18,KCA,13-Aug-18,YDV,Simuliidae,0,20
Rotation 1,349,2018,3-Jul-18,KCA,13-Aug-18,YDV,Tabanidae,0,20
Rotation 1,349,2018,3-Jul-18,KCA,13-Aug-18,YDV,Tipulidae,0,20
Rotation 1,349,2018,3-Jul-18,KCA,13-Aug-18,YDV,Trichoptera,3,20
Rotation 1,349,2018,3-Jul-18,KCA,13-Aug-18,YDV,Zygoptera,0,20
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Amphipoda,4,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Anisoptera,3,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Bivalvia,0,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Ceratopogonidae,0,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Chaoboridae,5,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Chironomidae,2,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Coleoptera (adults),2,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Coleoptera (larvae),3,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Culicidae,0,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Decapoda,0,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Ephemeroptera,11,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Gastropoda,2,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Hemiptera,0,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Hirudinea,0,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Hydrachnidia,10,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Isopoda,0,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Lepidoptera,0,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Megaloptera,0,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Oligochaeta,0,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Other Diptera,1,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Plecoptera,0,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Simuliidae,0,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Tabanidae,0,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Tipulidae,0,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Trichoptera,0,100
Rotation 1,350,2018,5-Jul-18,KCA,9-Aug-18,RH,Zygoptera,13,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Amphipoda,2,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Anisoptera,6,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Bivalvia,128,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Ceratopogonidae,0,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Chaoboridae,0,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Chironomidae,10,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Coleoptera (adults),0,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Coleoptera (larvae),0,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Culicidae,0,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Decapoda,0,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Ephemeroptera,0,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Gastropoda,0,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Hemiptera,1,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Hirudinea,3,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Hydrachnidia,1,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Isopoda,0,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Lepidoptera,0,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Megaloptera,0,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Oligochaeta,13,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Other Diptera,2,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Plecoptera,0,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Simuliidae,0,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Tabanidae,0,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Tipulidae,0,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Trichoptera,10,100
Rotation 1,351,2018,4-Jul-18,KCA,13-Aug-18,STO2,Zygoptera,4,100
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Amphipoda,66,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Anisoptera,3,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Bivalvia,2,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Ceratopogonidae,5,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Chaoboridae,11,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Chironomidae,202,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Coleoptera (adults),1,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Coleoptera (larvae),1,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Culicidae,0,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Decapoda,0,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Ephemeroptera,6,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Gastropoda,23,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Hemiptera,8,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Hirudinea,0,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Hydrachnidia,3,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Isopoda,0,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Lepidoptera,0,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Megaloptera,0,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Oligochaeta,32,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Other Diptera,0,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Plecoptera,0,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Simuliidae,0,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Tabanidae,0,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Tipulidae,0,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Trichoptera,0,29
Rotation 1,376,2018,6-Jul-18,KCA,8-Aug-18,YDV,Zygoptera,9,29
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Amphipoda,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Anisoptera,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Bivalvia,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Ceratopogonidae,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Chaoboridae,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Chironomidae,39,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Coleoptera (adults),0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Coleoptera (larvae),0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Culicidae,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Decapoda,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Ephemeroptera,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Gastropoda,25,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Hemiptera,8,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Hirudinea,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Hydrachnidia,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Isopoda,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Lepidoptera,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Megaloptera,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Oligochaeta,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Other Diptera,10,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Plecoptera,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Simuliidae,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Tabanidae,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Tipulidae,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Trichoptera,0,100
Rotation 1,377,2018,2-Jul-18,JDO2,8-Aug-18,RH,Zygoptera,0,100
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Amphipoda,248,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Anisoptera,1,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Bivalvia,1,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Ceratopogonidae,0,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Chaoboridae,14,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Chironomidae,50,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Coleoptera (adults),0,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Coleoptera (larvae),5,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Culicidae,0,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Decapoda,0,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Ephemeroptera,0,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Gastropoda,2,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Hemiptera,3,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Hirudinea,12,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Hydrachnidia,2,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Isopoda,0,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Lepidoptera,0,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Megaloptera,0,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Oligochaeta,9,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Other Diptera,0,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Plecoptera,0,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Simuliidae,0,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Tabanidae,0,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Tipulidae,0,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Trichoptera,0,5
Rotation 1,378,2018,6-Jul-18,JDO2,7-Aug-18,JDO2,Zygoptera,2,5
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Amphipoda,124,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Anisoptera,2,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Bivalvia,16,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Ceratopogonidae,0,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Chaoboridae,28,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Chironomidae,117,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Coleoptera (adults),0,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Coleoptera (larvae),5,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Culicidae,0,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Decapoda,0,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Ephemeroptera,4,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Gastropoda,8,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Hemiptera,9,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Hirudinea,5,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Hydrachnidia,3,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Isopoda,0,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Lepidoptera,0,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Megaloptera,0,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Oligochaeta,35,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Other Diptera,0,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Plecoptera,0,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Simuliidae,0,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Tabanidae,0,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Tipulidae,0,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Trichoptera,0,22
Rotation 1,379,2018,3-Jul-18,JDO2,14-Aug-18,CMI,Zygoptera,1,22
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Amphipoda,91,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Anisoptera,5,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Bivalvia,0,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Ceratopogonidae,9,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Chaoboridae,18,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Chironomidae,144,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Coleoptera (adults),1,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Coleoptera (larvae),34,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Culicidae,0,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Decapoda,0,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Ephemeroptera,45,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Gastropoda,68,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Hemiptera,12,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Hirudinea,3,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Hydrachnidia,17,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Isopoda,0,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Lepidoptera,0,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Megaloptera,0,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Oligochaeta,136,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Other Diptera,1,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Other: Conchostraca,11,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Plecoptera,0,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Simuliidae,0,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Tabanidae,0,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Tipulidae,0,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Trichoptera,2,100
Rotation 1,380,2018,5-Jul-18,JDO2,14-Aug-18,KKE,Zygoptera,20,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Amphipoda,0,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Anisoptera,147,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Bivalvia,9,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Ceratopogonidae,8,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Chaoboridae,0,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Chironomidae,385,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Coleoptera (adults),0,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Coleoptera (larvae),3,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Culicidae,0,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Decapoda,0,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Ephemeroptera,0,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Gastropoda,3,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Hemiptera,8,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Hirudinea,0,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Hydrachnidia,11,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Isopoda,0,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Lepidoptera,0,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Megaloptera,0,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Oligochaeta,5,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Other Diptera,1,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Plecoptera,0,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Simuliidae,0,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Tabanidae,0,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Tipulidae,1,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Trichoptera,2,100
Rotation 1,381,2018,4-Jul-18,JDO2,16-Aug-18,JZS,Zygoptera,32,100
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Amphipoda,3,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Anisoptera,0,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Bivalvia,0,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Ceratopogonidae,1,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Chaoboridae,0,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Chironomidae,256,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Coleoptera (adults),0,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Coleoptera (larvae),5,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Culicidae,0,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Decapoda,0,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Ephemeroptera,0,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Gastropoda,34,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Hemiptera,18,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Hirudinea,0,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Hydrachnidia,7,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Isopoda,0,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Lepidoptera,0,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Megaloptera,0,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Oligochaeta,16,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Other Diptera,0,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Plecoptera,0,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Simuliidae,0,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Tabanidae,0,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Tipulidae,0,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Trichoptera,0,11
Rotation 1,403,2018,9-Jul-18,JDO2,10-Aug-18,GEN,Zygoptera,0,11
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Amphipoda,62,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Anisoptera,12,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Bivalvia,38,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Ceratopogonidae,0,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Chaoboridae,0,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Chironomidae,15,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Coleoptera (adults),4,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Coleoptera (larvae),5,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Culicidae,0,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Decapoda,0,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Ephemeroptera,4,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Gastropoda,14,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Hemiptera,6,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Hirudinea,1,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Hydrachnidia,14,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Isopoda,0,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Lepidoptera,0,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Megaloptera,0,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Oligochaeta,78,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Other Diptera,0,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Plecoptera,0,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Simuliidae,0,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Tabanidae,0,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Tipulidae,0,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Trichoptera,4,100
Rotation 1,404,2018,9-Jul-18,JZS,6-Sep-18,ALA,Zygoptera,0,100
Rotation 1,405,2018,9-Jul-18,KCA,9-Aug-18,KKE,Amphipoda,99,19
Rotation 1,405,2018,9-Jul-18,KCA,9-Aug-18,KKE,Anisoptera,4,19
Rotation 1,405,2018,9-Jul-18,KCA,9-Aug-18,KKE,Bivalvia,0,19
Rotation 1,405,2018,9-Jul-18,KCA,9-Aug-18,KKE,Ceratopogonidae,0,19
Rotation 1,405,2018,9-Jul-18,KCA,9-Aug-18,KKE,Chaoboridae,127,19
Rotation 1,405,2018,9-Jul-18,KCA,9-Aug-18,KKE,Chironomidae,85,19
Rotation 1,405,2018,9-Jul-18,KCA,9-Aug-18,KKE,Coleoptera (adults),0,19
Rotation 1,405,2018,9-Jul-18,KCA,9-Aug-18,KKE,Coleoptera (larvae),8,19
Rotation 1,405,2018,9-Jul-18,KCA,9-Aug-18,KKE,Culicidae,0,19
Rotation 1,405,2018,9-Jul-18,KCA,9-Aug-18,KKE,Decapoda,0,19
Rotation 1,405,2018,9-Jul-18,KCA,9-Aug-18,KKE,Ephemeroptera,1,19
Rotation 1,405,2018,9-Jul-18,KCA,9-Aug-18,KKE,Gastropoda,22,19
Rotation 1,405,2018,9-Jul-18,KCA,9-Aug-18,KKE,Hemiptera,4,19
Rotation 1,405,2018,9-Jul-18,KCA,9-Aug-18,KKE,Hirudinea,2,19
Rotation 1,405,2018,9-Jul-18,KCA,9-Aug-18,KKE,Hydrachnidia,3,19
Rotation 1,405,2018,9-Jul-18,KCA,9-Aug-18,KKE,Isopoda,0,19
Rotation 1,405,2018,9-Jul-18,KCA,9-Aug-18,KKE,Lepidoptera,0,19
