Row,Target_Group,Coarse_Group,Phylum,Class,Order,Family,Subfamily,Genus,Species,Final_ID_portal,Final_ID,Scientific_Name,Rank,Scientific_Name_Analysis,Analysis_Name,Analysis_Mode,Analysis_Grouping,Analysis_Rank,Distribution_Method,Feeding_Group,Feeding_mode,Conductivity_Sensitivity,DO2_Sensitivity,DOC_Sensitivity,pH_High_Sensitivity,pH_Low_Sensitivity,TN_Sensitivity,TP_Sensitivity,Notes
746,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Sigara,alternata,Sigara alternata,Sigara alternata,Sigara alternata,Species,Sigara alternata,Sigara.alternata,Abundance,Sigara.alternata,Species,VNA,Piercer,macrophytes,8,6,8,7,10,5,5,
747,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Sigara,bicoloripennis,Sigara bicoloripennis,Sigara bicoloripennis,Sigara bicoloripennis,Species,Sigara bicoloripennis,Sigara.bicoloripennis,Abundance,Sigara.bicoloripennis,Species,VNA,Piercer,macrophytes,7,6,7,6,10,6,6,
748,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Sigara,compressoidea,Sigara compressoidea,Sigara compressoidea,Sigara compressoidea,Species,Sigara compressoidea,Sigara.compressoidea,Abundance,Sigara.compressoidea,Species,VNA,Piercer,macrophytes,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
749,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Sigara,conocephala,Sigara conocephala,Sigara conocephala,Sigara conocephala,Species,Sigara conocephala,Sigara.conocephala,Abundance,Sigara.conocephala,Species,VNA,Piercer,macrophytes,10,6,8,9,9,7,8,
750,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Sigara,decorata,Sigara decorata,Sigara decorata,Sigara decorata,Species,Sigara decorata,Sigara.decorata,Abundance,Sigara.decorata,Species,VNA,Piercer,macrophytes,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
751,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Sigara,decoratella,Sigara decoratella,Sigara decoratella,Sigara decoratella,Species,Sigara decoratella,Sigara.decoratella,Abundance,Sigara.decoratella,Species,VNA,Piercer,macrophytes,7,4,9,8,10,6,6,
752,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Sigara,fallenoidea,Sigara fallenoidea,Sigara fallenoidea,Sigara fallenoidea,Species,Sigara fallenoidea,Sigara.fallenoidea,Abundance,Sigara.fallenoidea,Species,VNA,Piercer,macrophytes,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
753,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Sigara,grossolineata,Sigara grossolineata,Sigara grossolineata,Sigara grossolineata,Species,Sigara grossolineata,Sigara.grossolineata,Abundance,Sigara.grossolineata,Species,VNA,Piercer,macrophytes,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
754,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Sigara,knighti,Sigara knighti,Sigara knighti,Sigara knighti,Species,Sigara knighti,Sigara.knighti,Abundance,Sigara.knighti,Species,VNA,Piercer,macrophytes,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
755,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Sigara,mathesoni,Sigara mathesoni,Sigara mathesoni,Sigara mathesoni,Species,Sigara mathesoni,Sigara.mathesoni,Abundance,Sigara.mathesoni,Species,VNA,Piercer,macrophytes,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
756,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Sigara,mullettensis,Sigara mullettensis,Sigara mullettensis,Sigara mullettensis,Species,Sigara mullettensis,Sigara.mullettensis,Abundance,Sigara.mullettensis,Species,VNA,Piercer,macrophytes,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
757,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Sigara,penniensis,Sigara penniensis,Sigara penniensis,Sigara penniensis,Species,Sigara penniensis,Sigara.penniensis,Abundance,Sigara.penniensis,Species,VNA,Piercer,macrophytes,10,7,9,9,9,9,9,
758,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Sigara,solensis,Sigara solensis,Sigara solensis,Sigara solensis,Species,Sigara solensis,Sigara.solensis,Abundance,Sigara.solensis,Species,VNA,Piercer,macrophytes,7,8,9,7,10,8,7,
759,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Sigara,sp.,Sigara,Sigara sp.,Sigara sp.,Genus,Sigara sp.,Sigara.sp.,Abundance,Distribute.to.Children,,DPAC-SG,Piercer,macrophytes,8,5,8,7,10,7,6,response to water PChem differs between species
760,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Sigara,washingtonensis,Sigara washingtonensis,Sigara washingtonensis,Sigara washingtonensis,Species,Sigara washingtonensis,Sigara.washingtonensis,Abundance,Sigara.washingtonensis,Species,VNA,Piercer,macrophytes,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
761,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Trichocorixa,borealis,Trichocorixa borealis,Trichocorixa borealis,Trichocorixa borealis,Species,Trichocorixa borealis,Trichocorixa.borealis,Abundance,Trichocorixa.borealis,Species,VNA,Predator,piercer,2,8,7,9,10,1,4,
762,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Trichocorixa,sexcincta,Trichocorixa sexcincta,Trichocorixa sexcincta,Trichocorixa sexcincta,Species,Trichocorixa sexcincta,Trichocorixa.sexcincta,Abundance,Trichocorixa.sexcincta,Species,VNA,Predator,piercer,8,10,10,9,10,8,6,
763,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Trichocorixa,sp.,Trichocorixa,Trichocorixa sp.,Trichocorixa sp.,Genus,Trichocorixa sp.,Trichocorixa.sp.,Abundance,Distribute.to.Children,,DPAC-SG,Predator,piercer,2,4,6,6,10,1,5,response to water PChem differs between species
764,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Trichocorixa,verticalis,Trichocorixa verticalis,Trichocorixa verticalis,Trichocorixa verticalis,Species,Trichocorixa verticalis,Trichocorixa.verticalis,Abundance,Trichocorixa.verticalis,Species,VNA,Predator,piercer,2,3,6,5,10,1,5,
765,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Trichocorixa,verticalis interiores,Trichocorixa verticalis interiores,Trichocorixa verticalis interiores,Trichocorixa verticalis interiores,Subspecies,Trichocorixa verticalis interiores,Trichocorixa.verticalis.interiores,Abundance,Trichocorixa.verticalis,Species,VNA,Predator,piercer,2,3,6,5,10,1,5,
766,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,UID,UID,Corixinae UID,Corixinae UID,Corixinae UID,Subfamily,Corixinae UID,Corixinae.UID,Abundance,Distribute.to.Children,,DPAC-SG,Variable,variable,3,4,7,7,10,1,5,response to water PChem differs between genera
766,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Corixidae,UID,UID,UID,Corixidae UID,Corixidae UID,Corixidae UID,Family,Corixidae UID,Corixidae.UID,Abundance,Distribute.to.Children,,DPAC-SG,Variable,variable,3,4,7,7,10,1,5,response to water PChem differs between genera
767,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Gerridae,Gerrinae,Gerris,buenoi,Gerris buenoi,Gerris buenoi,Gerris buenoi,Species,Gerris buenoi,Gerris.buenoi,Presence,Gerridae,Family,VNA,Predator,piercer,9,2,9,8,9,8,6,
768,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Gerridae,Gerrinae,Gerris,pingreensis,Gerris pingreensis,Gerris pingreensis,Gerris pingreensis,Species,Gerris pingreensis,Gerris.pingreensis,Presence,Gerridae,Family,VNA,Predator,piercer,9,2,9,8,9,8,6,
769,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Gerridae,Gerrinae,Gerris,sp.,Gerris,Gerris sp.,Gerris sp.,Genus,Gerris sp.,Gerris.sp.,Presence,Gerridae,Family,VNA,Predator,piercer,9,2,9,8,9,8,6,
770,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Gerridae,Gerrinae,Limnoporus,dissortis,Limnoporus dissortis,Limnoporus dissortis,Limnoporus dissortis,Species,Limnoporus dissortis,Limnoporus.dissortis,Presence,Gerridae,Family,VNA,Predator,piercer,9,2,9,8,9,8,6,
771,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Gerridae,UID,UID,UID,Gerridae UID,Gerridae UID,Gerridae UID,Family,Gerridae UID,Gerridae.UID,Presence,Gerridae,Family,VNA,Predator,piercer,9,2,9,8,9,8,6,
772,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Hebridae,Hebrinae,Merragata,hebroides,Merragata hebroides,Merragata hebroides,Merragata hebroides,Species,Merragata hebroides,Merragata.hebroides,Presence,Merragata.sp.,Genus,VNA,Predator,piercer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
773,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Hebridae,Hebrinae,Merragata,sp.,Merragata,Merragata sp.,Merragata sp.,Genus,Merragata sp.,Merragata.sp.,Presence,Merragata.sp.,Genus,VNA,Predator,piercer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
774,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Hebridae,UID,UID,UID,Hebridae UID,Hebridae UID,Hebridae UID,Family,Hebridae UID,Hebridae.UID,Presence,Distribute.to.Children,,DPAC-SG,Predator,piercer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
775,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Mesoveliidae,Mesoveliinae,Mesovelia,mulsanti,Mesovelia mulsanti,Mesovelia mulsanti,Mesovelia mulsanti,Species,Mesovelia mulsanti,Mesovelia.mulsanti,Presence,Mesovelia.sp.,Genus,VNA,Predator,piercer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
776,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Mesoveliidae,Mesoveliinae,Mesovelia,sp.,Mesovelia,Mesovelia sp.,Mesovelia sp.,Genus,Mesovelia sp.,Mesovelia.sp.,Presence,Mesovelia.sp.,Genus,VNA,Predator,piercer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
777,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Mesoveliidae,UID,UID,UID,Mesoveliidae UID,Mesoveliidae UID,Mesoveliidae UID,Family,Mesoveliidae UID,Mesoveliidae.UID,Presence,Distribute.to.Children,,DPAC-SG,Predator,piercer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
778,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Notonectidae,Anisopinae,Buenoa,confusa,Buenoa confusa,Buenoa confusa,Buenoa confusa,Species,Buenoa confusa,Buenoa.confusa,Abundance,Buenoa.sp.,Genus,VNA,Predator,piercer,8,6,9,9,9,8,9,
779,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Notonectidae,Anisopinae,Buenoa,macrotibialis,Buenoa macrotibialis,Buenoa macrotibialis,Buenoa macrotibialis,Species,Buenoa macrotibialis,Buenoa.macrotibialis,Abundance,Buenoa.sp.,Genus,VNA,Predator,piercer,8,6,9,9,9,8,9,
780,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Notonectidae,Anisopinae,Buenoa,sp.,Buenoa,Buenoa sp.,Buenoa sp.,Genus,Buenoa sp.,Buenoa.sp.,Abundance,Buenoa.sp.,Genus,VNA,Predator,piercer,8,6,9,9,9,8,9,
781,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Notonectidae,Notonectinae ,Notonecta,borealis,Notonecta borealis,Notonecta borealis,Notonecta borealis,Species,Notonecta borealis,Notonecta.borealis,Abundance,Notonecta.sp.,Genus,VNA,Predator,piercer,7,6,9,6,10,6,5,
782,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Notonectidae,Notonectinae ,Notonecta,kirbyi,Notonecta kirbyi,Notonecta kirbyi,Notonecta kirbyi,Species,Notonecta kirbyi,Notonecta.kirbyi,Abundance,Notonecta.sp.,Genus,VNA,Predator,piercer,7,6,9,6,10,6,5,
783,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Notonectidae,Notonectinae ,Notonecta,sp.,Notonecta,Notonecta sp.,Notonecta sp.,Genus,Notonecta sp.,Notonecta.sp.,Abundance,Notonecta.sp.,Genus,VNA,Predator,piercer,7,6,9,6,10,6,5,
784,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Notonectidae,Notonectinae ,Notonecta,undulata,Notonecta undulata,Notonecta undulata,Notonecta undulata,Species,Notonecta undulata,Notonecta.undulata,Abundance,Notonecta.sp.,Genus,VNA,Predator,piercer,7,6,9,6,10,6,5,
785,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Notonectidae,UID,UID,UID,Notonectidae UID,Notonectidae UID,Notonectidae UID,Family,Notonectidae UID,Notonectidae.UID,Abundance,Distribute.to.Children,,DPAC-SG,Predator,piercer,7,5,9,7,10,6,5,response to water PChem differs between genera
786,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,SNI,SNI,SNI,SNI,Hemiptera SNI,Hemiptera SNI,Hemiptera SNI,Coarse_Group,Do not analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,VNA,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,usually terrestrial
787,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,UID,UID,UID,UID,Hemiptera UID,Hemiptera UID,Hemiptera UID,Coarse_Group,Hemiptera UID,Hemiptera.UID,Abundance,Distribute.to.Children,,DPAC-SG,Variable,variable,3,4,7,7,10,1,5,response to water PChem differs between families
788,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Veliidae,Microveliinae ,Microvelia,buenoi,Microvelia buenoi,Microvelia buenoi,Microvelia buenoi,Species,Microvelia buenoi,Microvelia.buenoi,Presence,Microvelia.sp.,Genus,VNA,Predator,piercer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
789,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Veliidae,Microveliinae ,Microvelia,hinei,Microvelia hinei,Microvelia hinei,Microvelia hinei,Species,Microvelia hinei,Microvelia.hinei,Presence,Microvelia.sp.,Genus,VNA,Predator,piercer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
790,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Veliidae,Microveliinae ,Microvelia,pulchella,Microvelia pulchella,Microvelia pulchella,Microvelia pulchella,Species,Microvelia pulchella,Microvelia.pulchella,Presence,Microvelia.sp.,Genus,VNA,Predator,piercer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
791,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Veliidae,Microveliinae ,Microvelia,sp.,Microvelia,Microvelia sp.,Microvelia sp.,Genus,Microvelia sp.,Microvelia.sp.,Presence,Microvelia.sp.,Genus,VNA,Predator,piercer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
792,Target,Hemiptera,Arthropoda,Insecta,Hemiptera,Veliidae,UID,UID,UID,Veliidae UID,Veliidae UID,Veliidae UID,Family,Veliidae UID,Veliidae.UID,Presence,Distribute.to.Children,,DPAC-SG,Predator,piercer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
793,Non-target,Plecoptera,Arthropoda,Insecta,Plecoptera,UID,UID,UID,UID,Plecoptera UID,Plecoptera UID,Plecoptera UID,Coarse_Group,Plecoptera UID,Plecoptera.UID,Do.not.analyze,Do.not.analyze,Do.not.analyze,VNA,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,never collected in wetlands
794,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Hydroptilidae,Oxyethira,sp.,Oxyethira,Oxyethira sp.,Oxyethira sp.,Genus,Oxyethira sp.,Oxyethira.sp.,Abundance,Oxyethira.sp.,Genus,VNA,Piercer,macrophytes,10,5,10,9,9,9,9,
795,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Hydroptilidae,UID,UID,UID,Hydroptilidae UID,Hydroptilidae UID,Hydroptilidae UID,Family,Hydroptilidae UID,Hydroptilidae.UID,Abundance,Distribute.to.Children,,DPAC-SG,Piercer,macrophytes,9,5,9,9,9,8,6,response to water PChem differs between genera
796,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Hydroptilinae,Hydroptilidae,Agraylea,sp.,Agraylea,Agraylea sp.,Agraylea sp.,Genus,Agraylea sp.,Agraylea.sp.,Presence,Agraylea.sp.,Genus,VNA,Piercer,macrophytes,9,6,9,8,10,7,6,
797,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Lepidostomatidae,UID,UID,UID,Lepidostomatidae UID,Lepidostomatidae UID,Lepidostomatidae UID,Family,Lepidostomatidae UID,Lepidostomatidae.UID,Presence,Distribute.to.Children,,DPAC-SG,Shreder,ditritivore,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
798,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Lepidostomatinae,Lepidostomatidae,Lepidostoma,sp.,Lepidostoma,Lepidostoma sp.,Lepidostoma sp.,Genus,Lepidostoma sp.,Lepidostoma.sp.,Presence,Lepidostoma.sp.,Genus,VNA,Shreder,ditritivore,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
799,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Ceraclea,sp.,Ceraclea,Ceraclea sp.,Ceraclea sp.,Genus,Ceraclea sp.,Ceraclea.sp.,Presence,Ceraclea.sp.,Genus,VNA,Collector,gatherer,10,6,9,9,7,9,9,
800,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Mystacides,interjectus,Mystacides interjectus,Mystacides interjectus,Mystacides interjectus,Species,Mystacides interjectus,Mystacides.interjectus,Presence,Mystacides.interjectus,Species,VNA,Collector,gatherer,9,6,9,8,10,7,7,
801,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Mystacides,sp.,Mystacides,Mystacides sp.,Mystacides sp.,Genus,Mystacides sp.,Mystacides.sp.other,Presence,Mystacides.sp.other,Species complex,VNA,Collector,gatherer,9,6,9,8,10,7,7,
802,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Oecetis,cinerascens,Oecetis cinerascens,Oecetis cinerascens,Oecetis cinerascens,Species,Oecetis cinerascens,Oecetis.cinerascens,Presence,Oecetis.sp.,Genus,VNA,Predator,engulfer,8,6,10,9,10,8,7,
803,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Oecetis,immobilis,Oecetis immobilis,Oecetis immobilis,Oecetis immobilis,Species,Oecetis immobilis,Oecetis.immobilis,Presence,Oecetis.sp.,Genus,VNA,Predator,engulfer,8,6,10,9,10,8,7,
804,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Oecetis,ochracea,Oecetis ochracea,Oecetis ochracea,Oecetis ochracea,Species,Oecetis ochracea,Oecetis.ochracea,Presence,Oecetis.sp.,Genus,VNA,Predator,engulfer,8,6,10,9,10,8,7,
805,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Oecetis,osteni,Oecetis osteni,Oecetis osteni,Oecetis osteni,Species,Oecetis osteni,Oecetis.osteni,Presence,Oecetis.sp.,Genus,VNA,Predator,engulfer,8,6,10,9,10,8,7,
806,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Oecetis,sp.,Oecetis,Oecetis sp.,Oecetis sp.,Genus,Oecetis sp.,Oecetis.sp.,Presence,Oecetis.sp.,Genus,VNA,Predator,engulfer,8,6,10,9,10,8,7,
807,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Oecetis,sp. H ARL,Oecetis sp. H ARL,Oecetis sp. H ARL,Oecetis sp. H ARL,Species,Oecetis sp. H ARL,Oecetis.sp.H.ARL,Presence,Oecetis.sp.,Genus,VNA,Predator,engulfer,8,6,10,9,10,8,7,
808,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Oecetis,sp. S ARL,Oecetis sp. S ARL,Oecetis sp. S ARL,Oecetis sp. S ARL,Species,Oecetis sp. S ARL,Oecetis.sp.S.ARL,Presence,Oecetis.sp.,Genus,VNA,Predator,engulfer,8,6,10,9,10,8,7,
809,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Oecetis,sp. S ARL,Oecetis sp. S,Oecetis sp. S ARL,Oecetis sp. S ARL,Species,Oecetis sp. S ARL,Oecetis.sp.S.ARL,Presence,Oecetis.sp.,Genus,VNA,Predator,engulfer,8,6,10,9,10,8,7,
810,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Oecetis,sp. T ARL,Oecetis sp. T ARL,Oecetis sp. T ARL,Oecetis sp. T ARL,Species,Oecetis sp. T ARL,Oecetis.sp.T.ARL,Presence,Oecetis.sp.,Genus,VNA,Predator,engulfer,8,6,10,9,10,8,7,
811,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Triaenodes,cf. nox,Triaenodes cf. nox,Triaenodes cf. nox,Triaenodes cf. nox,Species,Triaenodes cf. nox,Triaenodes.cf.nox,Presence,Triaenodes.sp.,Genus,VNA,Shreder,herbivore,6,6,9,7,10,7,6,
812,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Triaenodes,injustus,Triaenodes injustus,Triaenodes injustus,Triaenodes injustus,Species,Triaenodes injustus,Triaenodes.injustus,Presence,Triaenodes.sp.,Genus,VNA,Shreder,herbivore,6,6,9,7,10,7,6,
813,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Triaenodes,nox,Triaenodes nox,Triaenodes nox,Triaenodes nox,Species,Triaenodes nox,Triaenodes.nox,Presence,Triaenodes.sp.,Genus,VNA,Shreder,herbivore,6,6,9,7,10,7,6,
814,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Triaenodes,sp.,Triaenodes,Triaenodes sp.,Triaenodes sp.,Genus,Triaenodes sp.,Triaenodes.sp.,Presence,Triaenodes.sp.,Genus,VNA,Shreder,herbivore,6,6,9,7,10,7,6,
815,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Ylodes,frontalis,Ylodes frontalis,Ylodes frontalis,Ylodes frontalis,Species,Ylodes frontalis,Ylodes.frontalis,Presence,Ylodes.frontalis,Species,VNA,Shreder,herbivore,10,7,9,6,10,7,7,
816,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Ylodes,reuteri,Ylodes reuteri,Ylodes reuteri,Ylodes reuteri,Species,Ylodes reuteri,Ylodes.reuteri,Presence,Ylodes.reuteri,Species,VNA,Shreder,herbivore,6,5,9,6,10,6,6,
817,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Ylodes,sp.,Ylodes,Ylodes sp.,Ylodes sp.,Genus,Ylodes sp.,Ylodes.sp.,Presence,Distribute.to.Children,,DPAC-SG,Shreder,herbivore,6,6,9,6,10,7,6,response to water PChem differs between species
818,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Ylodes,sp. A JBG,Ylodes sp. A JBG,Ylodes sp. A JBG,Ylodes sp. A JBG,Species,Ylodes sp. A JBG,Ylodes.sp.A.JBG,Presence,Ylodes.sp.A.JBG,Species,VNA,Shreder,herbivore,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
819,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Leptoceridae,UID,UID,UID,Leptoceridae UID,Leptoceridae UID,Leptoceridae UID,Family,Leptoceridae UID,Leptoceridae.UID,Abundance,Distribute.to.Children,Family,DPAC-SG,Shreder,herbivore,7,6,9,7,10,7,7,response to water PChem differs between genera
820,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Limnephilidae,Dicosmoecinae ,Dicosmoecus,sp.,Dicosmoecus,Dicosmoecus sp.,Dicosmoecus sp.,Genus,Dicosmoecus sp.,Dicosmoecus.sp.,Presence,Dicosmoecus.sp.,Genus,VNA,Shreder,ditritivore,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
821,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Anabolia,sp.,Anabolia,Anabolia sp.,Anabolia sp.,Genus,Anabolia sp.,Anabolia.sp.,Presence,Anabolia.sp.,Genus,VNA,Shreder,ditritivore,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
822,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Glyphopsyche,irrorata,Glyphopsyche irrorata,Glyphopsyche irrorata,Glyphopsyche irrorata,Species,Glyphopsyche irrorata,Glyphopsyche.irrorata,Presence,Glyphopsyche.sp.,Genus,VNA,Shreder,ditritivore,10,6,10,9,7,8,9,
823,Target,Trichoptera,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Glyphopsyche,sp.,Glyphopsyche,Glyphopsyche sp.,Glyphopsyche sp.,Genus,Glyphopsyche sp.,Glyphopsyche.sp.,Presence,Glyphopsyche.sp.,Genus,VNA,Shreder,ditritivore,10,6,10,9,7,8,9,
